experiment,model,size,k_folds,model_type,alpha,linear_r2_mean,linear_r2_std,linear_adj_r2_mean,linear_adj_r2_std,pca_r2_mean,pca_r2_std,pca_adj_r2_mean,pca_adj_r2_std,pca_explained_var_mean,pca_explained_var_std,linear_proportion_significant_mean,linear_proportion_significant_std,pca_proportion_significant_mean,pca_proportion_significant_std,linear_f_pvalue_mean,linear_f_pvalue_std,pca_f_pvalue_mean,pca_f_pvalue_std,linear_aic_mean,linear_bic_mean,pca_aic_mean,pca_bic_mean
positive_decimals_statsmodels,gemini-embedding-001,3,5,Statsmodels_OLS,0.05,0.9909346523344764,0.001181417414108798,0.9909346523344764,0.001181417414108798,0.830761200738918,0.023287666466406867,0.8290342742158459,0.02352529571606409,0.07828155491819823,0.000926065185317369,1.0,0.0,1.0,0.0,0.0,0.0,9.036883111659436e-151,1.7944027266889337e-150,-24360.478294743003,-23009.766692001664,-576.501542446101,-568.5186133518853
positive_decimals_statsmodels,gemini-embedding-001,4,5,Statsmodels_OLS,0.05,0.981975489446854,0.002622093032606209,0.981975489446854,0.002622093032606209,0.7592969685494185,0.04623771126072283,0.7568408151672698,0.046709524640934266,0.0654915391887453,0.0017014170108840946,1.0,0.0,1.0,0.0,9.551579221525227e-78,1.9103158443050455e-77,5.944941150548027e-128,5.684018984997763e-128,-24376.940753391937,-22816.27811547272,-470.650764039791,-462.667834945575
positive_decimals_statsmodels,gemini-embedding-001,5,5,Statsmodels_OLS,0.05,0.9835280126196837,0.001707334123611714,0.9835280126196837,0.001707334123611714,0.7777768378987469,0.03757564228060109,0.7755092546119993,0.037959067201831696,0.05239964250434488,0.0009109506544954698,0.6,0.48989794855663565,1.0,0.0,3.258218187706482e-13,1.648308127136779e-14,3.038313634290931e-128,5.915279040794755e-128,-24282.16399277396,-22687.973052659036,-450.99181810208256,-443.0088890078667
positive_decimals_statsmodels,gemini-embedding-001,6,5,Statsmodels_OLS,0.05,0.9851512399152682,0.0013745699005317526,0.9851512399152682,0.0013745699005317526,0.7870441953814159,0.04115229854607682,0.7848711769669405,0.041572219959812313,0.043023966331720995,0.0014398920550024728,0.0,0.0,1.0,0.0,,,1.2625218669026821e-129,2.5250437323897967e-129,-24344.332837477676,-22747.74701863448,-513.7436129420327,-505.76068384781667
positive_decimals_statsmodels,gemini-embedding-001,7,5,Statsmodels_OLS,0.05,0.9796894075510074,0.004597203225697706,0.9796894075510074,0.004597203225697706,0.8182775487205713,0.01419418811300405,0.8164232379932301,0.014339026767218379,0.04069477011908889,0.0012874706664464627,0.0,0.0,1.0,0.0,,,1.0172603296000692e-140,2.0345183693470804e-140,-24315.449531933726,-22718.863713090534,-557.2807630732194,-549.2978339790034
positive_decimals_statsmodels,gemini-embedding-001,8,5,Statsmodels_OLS,0.05,0.9709903845593864,0.003054342781350907,0.9709903845593864,0.003054342781350907,0.70302307370245,0.04454509152732439,0.6999926969034954,0.04499963327760325,0.035446966531056154,0.0004990574828844226,0.0,0.0,1.0,0.0,,,3.3629180740319385e-94,6.725836148063749e-94,-24386.649327483083,-22790.06350863989,-360.33863151947753,-352.3557024252615
positive_decimals_statsmodels,gemini-embedding-001,9,5,Statsmodels_OLS,0.05,0.9712209611726038,0.0027853316621327577,0.9712209611726038,0.0027853316621327577,0.5464668148035315,0.01794230877282472,0.5418389251586696,0.018125393556220927,0.03213566917692455,0.0005907180552840931,0.0,0.0,1.0,0.0,,,1.721961854301587e-68,3.443905852941379e-68,-24287.040104636497,-22690.454285793305,-212.9520600864279,-204.96913099221197
positive_decimals_statsmodels,gemini-embedding-001,10,5,Statsmodels_OLS,0.05,0.961091362706546,0.009063430193784307,0.961091362706546,0.009063430193784307,0.6209034337623791,0.05384785167247181,0.617035101453832,0.054397319546680645,0.030951607026678308,0.0005974545747189764,0.0,0.0,1.0,0.0,,,1.4165845608667e-82,2.5199343223526478e-82,-24439.618524320817,-22843.032705477624,-246.0405808128192,-238.0576517186032
positive_decimals_statsmodels,gemini-embedding-001,11,5,Statsmodels_OLS,0.05,0.9643178993649426,0.0027557451743149886,0.9643178993649426,0.0027557451743149886,0.5272620160975894,0.10944384575027138,0.5224381591189934,0.11056061968649862,0.028748280160788342,0.000447877171644419,0.0,0.0,1.0,0.0,,,4.297251704180392e-50,8.593877676509295e-50,-24365.874567228795,-22769.288748385607,-175.89892609109455,-167.9159969968786
positive_decimals_statsmodels,gemini-embedding-001,12,5,Statsmodels_OLS,0.05,0.9613142210522438,0.007323083586066601,0.9613142210522438,0.007323083586066601,0.03793595341883571,0.040553940785098525,0.028118973351680964,0.04096775650739549,0.028708094284058173,0.0004984858890781463,0.0,0.0,1.0,0.0,,,0.04535905596057127,0.05934639121687276,-24398.039552616705,-22801.453733773516,87.55916438084705,95.54209347506301
positive_decimals_statsmodels,gemini-embedding-001,13,5,Statsmodels_OLS,0.05,0.958333675808588,0.0038066986358536673,0.958333675808588,0.0038066986358536673,0.5736589856561093,0.07332784109485124,0.5693085671423962,0.0740760843713293,0.028539193177237337,0.0007612367037907338,0.0,0.0,1.0,0.0,,,2.5501745533698474e-41,5.100349106739696e-41,-24388.733314878773,-22792.14749603558,-225.9267685137187,-217.94383941950278
positive_decimals_statsmodels,gemini-embedding-001,14,5,Statsmodels_OLS,0.05,0.9624670021245558,0.0038564373462172978,0.9624670021245558,0.0038564373462172978,0.6167476920673256,0.07271810455656331,0.6128369542312779,0.0734601260316303,0.028640100147795066,0.0007003099671888273,0.0,0.0,1.0,0.0,,,1.737760896662858e-77,3.4415092399188425e-77,-24370.626737615567,-22774.040918772378,-260.9053148151582,-252.9223857209422
positive_decimals_statsmodels,gemini-embedding-001,15,5,Statsmodels_OLS,0.05,0.9709093646700623,0.005463427073940487,0.9709093646700623,0.005463427073940487,0.7285988536477565,0.0317642167511599,0.7258294541951825,0.032088341411886004,0.0294229629229604,0.0007939126656927071,0.0,0.0,1.0,0.0,,,5.136054355535292e-106,1.0272046990326844e-105,-24335.603604092157,-22739.017785248965,-389.8981485257667,-381.9152194315508
positive_decimals_statsmodels,gemini-embedding-001,16,5,Statsmodels_OLS,0.05,0.9641845716042388,0.005020432981347073,0.9641845716042388,0.005020432981347073,0.6293656175698106,0.04717036889732674,0.6255836340756249,0.04765169919219742,0.030791973042236725,0.0005075074998061058,0.0,0.0,1.0,0.0,,,2.71980159773853e-81,5.439603195461195e-81,-24409.935474016263,-22813.34965517307,-261.5759651585957,-253.5930360643797
positive_decimals_statsmodels,gemini-embedding-001,17,5,Statsmodels_OLS,0.05,0.9687388808167338,0.0066893799309896305,0.9687388808167338,0.0066893799309896305,0.6788533060619552,0.0542721937318923,0.6755762989809546,0.054825991627115725,0.030097317403864232,0.0012690411976882226,0.0,0.0,1.0,0.0,,,5.835893558857298e-101,1.1671781146590134e-100,-24383.43966231253,-22786.853843469333,-330.2689491442451,-322.2860200500291
positive_decimals_statsmodels,gemini-embedding-001,18,5,Statsmodels_OLS,0.05,0.9687127505543522,0.008143596299507476,0.9687127505543522,0.008143596299507476,0.5516791906721051,0.08954204559657623,0.5471044885361064,0.09045573993939843,0.02736084664299407,0.0008436772350146002,0.0,0.0,1.0,0.0,,,2.5073713624472352e-67,5.0147089409863536e-67,-24400.463664808147,-22803.877845964955,-230.00777067123772,-222.02484157702173
positive_decimals_statsmodels,gemini-embedding-001,19,5,Statsmodels_OLS,0.05,,,,,,,,,,,,,,,,,,,,,,
positive_decimals_statsmodels,voyage-3.5,1,5,Statsmodels_OLS,0.05,1.0,0.0,1.0,0.0,0.9258083692703633,0.011545359271169356,0.9250513118139383,0.011663169059650678,0.36389778333435313,0.0025546432538100673,1.0,0.0,1.0,0.0,0.0,0.0,4.198316761917036e-211,0.0,-24809.018953052764,-24729.189662110613,-893.7061258670219,-885.723196772806
positive_decimals_statsmodels,voyage-3.5,2,5,Statsmodels_OLS,0.05,0.9997766045592693,0.000123822123873356,0.9997766045592693,0.000123822123873356,0.6011682793566788,0.04565046069930779,0.5970985679215429,0.04611628172685172,0.2381184077911537,0.004681035100075218,1.0,0.0,1.0,0.0,0.0,0.0,1.4217465841127466e-76,2.8419476235974805e-76,-24732.979267304418,-24088.756889401186,-213.33464282768736,-205.3517137334714
positive_decimals_statsmodels,voyage-3.5,3,5,Statsmodels_OLS,0.05,0.992169928561149,0.0025120106515525327,0.992169928561149,0.0025120106515525327,0.6387098491607602,0.050741424055422785,0.6350232149685231,0.05125919368864139,0.1650923591970929,0.002812291923688002,1.0,0.0,1.0,0.0,0.0,0.0,1.155324656984206e-83,2.2247433322003124e-83,-24467.62976439286,-23029.105941615144,-255.28727407710102,-247.30434498288506
positive_decimals_statsmodels,voyage-3.5,4,5,Statsmodels_OLS,0.05,0.9877868286615868,0.0030517332902924117,0.9877868286615868,0.0030517332902924117,0.6515826590238823,0.0782039520386383,0.6480273800343302,0.07900195154923666,0.15444110202482553,0.0057294951705327045,1.0,0.0,1.0,0.0,4.054643875889492e-52,3.358050572912508e-52,7.622177760448783e-89,1.1121612806674433e-88,-24570.261795343853,-22993.633299236197,-309.4869882168235,-301.5040591226075
positive_decimals_statsmodels,voyage-3.5,5,5,Statsmodels_OLS,0.05,0.9830146606666229,0.00499754550481616,0.9830146606666229,0.00499754550481616,0.8352342454223386,0.027918338464457477,0.8335529622123625,0.02820321946919684,0.1381318723302873,0.00371794045026161,0.6,0.48989794855663565,1.0,0.0,2.214142164948511e-13,8.421683367627984e-15,1.1593198642449791e-140,2.318639723200351e-140,-24539.492312949715,-22945.301372834787,-552.792848729601,-544.8099196353851
positive_decimals_statsmodels,voyage-3.5,6,5,Statsmodels_OLS,0.05,0.9822390924479061,0.00295447608913609,0.9822390924479061,0.00295447608913609,0.653313278545578,0.02540603267724672,0.6497756589389001,0.025665277908647217,0.16381327782420674,0.004557974195217491,0.0,0.0,1.0,0.0,,,1.12521270710465e-83,2.2504253396347067e-83,-24473.036133514175,-22876.450314670983,-305.7404188729229,-297.7574897787068
positive_decimals_statsmodels,voyage-3.5,7,5,Statsmodels_OLS,0.05,0.9823833838684305,0.0013581425036166541,0.9823833838684305,0.0013581425036166541,0.2429759209094192,0.043618625944800246,0.23525118540849493,0.04406371396464512,0.16762751641506277,0.006533149918449587,0.0,0.0,1.0,0.0,,,1.0477146209690308e-19,2.0939163581814163e-19,-24432.56284142031,-22835.97702257712,4.354748056255289,12.33767715047125
positive_decimals_statsmodels,voyage-3.5,8,5,Statsmodels_OLS,0.05,0.9801063056336299,0.0035342015478473316,0.9801063056336299,0.0035342015478473316,0.5846228110663352,0.0316243006164546,0.5803842683221142,0.03194699756152043,0.16354972509966437,0.001124805125302769,0.0,0.0,1.0,0.0,,,1.3790755123816062e-65,2.758151009578393e-65,-24511.995022931158,-22915.409204087966,-212.6224520710246,-204.63952297680862
positive_decimals_statsmodels,voyage-3.5,9,5,Statsmodels_OLS,0.05,0.9809446339661246,0.0011635009390844335,0.9809446339661246,0.0011635009390844335,0.17456337803465677,0.07192772636315073,0.166140555361541,0.07266168275461142,0.15138439060822148,0.006573893147017649,0.0,0.0,1.0,0.0,,,5.2072349871075925e-08,7.73686196411359e-08,-24565.15109925534,-22968.56528041215,8.091214498496106,16.07414359271207
positive_decimals_statsmodels,voyage-3.5,10,5,Statsmodels_OLS,0.05,0.9833014296195308,0.004556270584776757,0.9833014296195308,0.004556270584776757,0.48675869781829045,0.04533953993551384,0.4815215416735791,0.04580218830220281,0.1675454444809285,0.0012728022612304335,0.0,0.0,1.0,0.0,,,3.2178765791974115e-43,6.432004865696312e-43,-24627.129167557112,-23030.543348713916,-117.60988231838489,-109.62695322416894
positive_decimals_statsmodels,voyage-3.5,11,5,Statsmodels_OLS,0.05,0.9749968437491917,0.003503717855886937,0.9749968437491917,0.003503717855886937,0.04572508214879105,0.03809634851217205,0.035987582987044034,0.03848508676229626,0.14429447150240837,0.0023027681893968517,0.0,0.0,1.0,0.0,,,0.010243720312592144,0.01782363816412689,-24504.470324876263,-22907.884506033068,116.0307917003303,124.01372079454624
positive_decimals_statsmodels,voyage-3.5,12,5,Statsmodels_OLS,0.05,0.9791007152770321,0.005913941493081933,0.9791007152770321,0.005913941493081933,0.06926058961429397,0.022667519524242983,0.05976324869199086,0.022898820743878123,0.17835428805957007,0.011935895613824106,0.0,0.0,1.0,0.0,,,1.095908601549213e-06,1.3485715697080941e-06,-24572.930393980576,-22976.344575137384,82.19904927882621,90.18197837304218
positive_decimals_statsmodels,voyage-3.5,13,5,Statsmodels_OLS,0.05,0.9825386407341291,0.002233206389257364,0.9825386407341291,0.002233206389257364,0.03564562532013869,0.020203143615614313,0.02580527455809929,0.02040929814230418,0.18629293619860712,0.005021188294441304,0.0,0.0,1.0,0.0,,,0.002377056962522839,0.004717222282231334,-24528.395006194267,-22931.80918735107,124.02795700501511,132.01088609923107
positive_decimals_statsmodels,voyage-3.5,14,5,Statsmodels_OLS,0.05,0.9785101913907699,0.0034481806840553735,0.9785101913907699,0.0034481806840553735,0.13695612350289615,0.02491979661621119,0.12814955333455835,0.025174080255152106,0.18964597061770858,0.004782822431015428,0.0,0.0,1.0,0.0,,,2.3482870274539237e-15,1.6610495123848826e-15,-24382.66198175448,-22786.07616291129,72.96351312975818,80.94644222397415
positive_decimals_statsmodels,voyage-3.5,15,5,Statsmodels_OLS,0.05,0.9735816888627771,0.005363072044840496,0.9735816888627771,0.005363072044840496,0.040576177195136245,0.028329907819010916,0.030786138186923374,0.028618988511041596,0.17516957340747005,0.004767749327570068,0.0,0.0,1.0,0.0,,,4.976908768094118e-05,4.2862869896967594e-05,-24384.371389059535,-22787.785570216343,123.53464910003895,131.5175781942549
positive_decimals_statsmodels,voyage-3.5,16,5,Statsmodels_OLS,0.05,0.9758849807544013,0.0024804822537955414,0.9758849807544013,0.0024804822537955414,0.07979723203482565,0.03531710966797795,0.07040740787191566,0.035677488338059345,0.17259746783154423,0.0035667744428237464,0.0,0.0,1.0,0.0,,,0.001506488970082008,0.0030129779181392803,-24530.852335333773,-22934.266516490585,106.9979307835436,114.98085987775956
positive_decimals_statsmodels,voyage-3.5,17,5,Statsmodels_OLS,0.05,0.9804836438851876,0.002876576472748893,0.9804836438851876,0.002876576472748893,0.08140651601762916,0.01692167378734185,0.07203311311984988,0.017094343928028995,0.17100267239157424,0.006358262276302886,0.0,0.0,1.0,0.0,,,3.6002046768348186e-07,6.319279262650837e-07,-24499.537621612275,-22902.951802769076,116.15663398384754,124.1395630780635
positive_decimals_statsmodels,voyage-3.5,18,5,Statsmodels_OLS,0.05,0.9728212388186824,0.005462281853074281,0.9728212388186824,0.005462281853074281,0.02363030961965291,0.016548915185625488,0.013667353595363663,0.016717781667111412,0.15133306284990689,0.002794997400032026,0.0,0.0,1.0,0.0,,,0.0033744835437707127,0.005992190904435413,-24601.358168699582,-23004.77234985639,119.61601521491859,127.59894430913455
positive_decimals_statsmodels,voyage-3.5,19,5,Statsmodels_OLS,0.05,0.9742497045114767,0.0038546655802281244,0.9742497045114767,0.0038546655802281244,0.15877831971932735,0.020417714443002753,0.1501944250225858,0.02062605846793137,0.1557133379259404,0.004862052558514,0.0,0.0,1.0,0.0,,,4.271095933407866e-12,8.542168192769178e-12,-24474.09592765203,-22877.510108808838,102.13913988257988,110.12206897679584
positive_decimals_statsmodels,voyage-law-2,1,5,Statsmodels_OLS,0.05,1.0,0.0,1.0,0.0,0.8934067753754611,0.013919786307110958,0.8923190894099049,0.014061824942897786,0.250896707241104,0.002219051107503031,1.0,0.0,1.0,0.0,0.0,0.0,3.162503983199136e-191,0.0,-24836.652455331838,-24756.82316438968,-753.2675879002123,-745.2846588059963
positive_decimals_statsmodels,voyage-law-2,2,5,Statsmodels_OLS,0.05,0.9999797380781293,1.6387009228494953e-05,0.9999797380781293,1.6387009228494953e-05,0.942071204995494,0.00574853480513126,0.9414800948423869,0.005807193323550946,0.17772741389272106,0.004214714777363122,1.0,0.0,1.0,0.0,0.0,0.0,6.141687299770443e-236,0.0,-24101.51311764332,-23425.359023363224,-995.1448904697456,-987.1619613755295
positive_decimals_statsmodels,voyage-law-2,3,5,Statsmodels_OLS,0.05,0.998841194796872,0.0006540466893182824,0.998841194796872,0.0006540466893182824,0.9464031864717224,0.005968729363242742,0.9458562802112299,0.00602963476490848,0.15597280918744214,0.002186796268737899,1.0,0.0,1.0,0.0,0.0,0.0,1.9928610198045892e-253,0.0,-23886.04676755789,-22436.346844048276,-1041.1798968063908,-1033.196967712175
positive_decimals_statsmodels,voyage-law-2,4,5,Statsmodels_OLS,0.05,0.9974217008482433,0.0006878558801716532,0.9974217008482433,0.0006878558801716532,0.9304648396381745,0.008817815521389568,0.929755297185503,0.008907793230791494,0.1518124168396696,0.003328226660109641,1.0,0.0,1.0,0.0,4.004851316286445e-37,8.00970263257289e-37,6.502737064774283e-223,0.0,-22795.758781716082,-21221.525164336694,-959.6749085420255,-951.6919794478096
positive_decimals_statsmodels,voyage-law-2,5,5,Statsmodels_OLS,0.05,0.9962627516096261,0.00047732034340175987,0.9962627516096261,0.00047732034340175987,0.9504040744424922,0.012069223203646265,0.9498979935694564,0.012192378542458995,0.16621774472757478,0.0031293740209975235,0.6,0.48989794855663565,1.0,0.0,2.129274945323898e-13,5.259419108121644e-15,2.9863310974796594e-261,0.0,-24575.925634613628,-22981.7346944987,-1064.7846228383762,-1056.8016937441603
positive_decimals_statsmodels,voyage-law-2,6,5,Statsmodels_OLS,0.05,0.9971080763178083,0.00024808374439507815,0.9971080763178083,0.00024808374439507815,0.9450109524939085,0.010557429860243025,0.9444498397642546,0.01066515873636792,0.16484544912282134,0.0029884510001362747,0.0,0.0,1.0,0.0,,,3.8732194865618875e-249,0.0,-24409.98556442676,-22813.39974558357,-1047.3730885496975,-1039.3901594554816
positive_decimals_statsmodels,voyage-law-2,7,5,Statsmodels_OLS,0.05,0.9958085340147187,0.0009706291192695907,0.9958085340147187,0.0009706291192695907,0.9517759182517089,0.011205180552089534,0.9512838357848896,0.01131951912915168,0.16657025335256614,0.003873918012760175,0.0,0.0,1.0,0.0,,,1.9491777376363764e-262,0.0,-24537.69914199999,-22941.1133231568,-1092.4528537704969,-1084.469924676281
positive_decimals_statsmodels,voyage-law-2,8,5,Statsmodels_OLS,0.05,0.9960338733656217,0.000643277412726369,0.9960338733656217,0.000643277412726369,0.9617844382232246,0.0030760071129347895,0.9613944835112165,0.0031073949406178144,0.1806747503438481,0.0013723603971212525,0.0,0.0,1.0,0.0,,,2.3646723968712768e-282,0.0,-24608.46858421787,-23011.882765374678,-1170.060158927018,-1162.0772298328022
positive_decimals_statsmodels,voyage-law-2,9,5,Statsmodels_OLS,0.05,0.9953334254299664,0.0009221513379858658,0.9953334254299664,0.0009221513379858658,0.950979740255781,0.009793485806192121,0.9504795335236971,0.009893419334826728,0.1892778859334253,0.0022410947053661465,0.0,0.0,1.0,0.0,,,1.640980407749307e-259,0.0,-24475.182125286323,-22878.596306443134,-1090.199556552404,-1082.216627458188
positive_decimals_statsmodels,voyage-law-2,10,5,Statsmodels_OLS,0.05,0.995971645713218,0.0011547363143194578,0.995971645713218,0.0011547363143194578,0.9579837899833479,0.004875682618133899,0.9575550531464432,0.004925434481584263,0.20288169992101177,0.003923611250648219,0.0,0.0,1.0,0.0,,,2.8659449892130607e-273,0.0,-24684.77149343524,-23088.185674592052,-1112.6566485027063,-1104.6737194084903
positive_decimals_statsmodels,voyage-law-2,11,5,Statsmodels_OLS,0.05,0.9956942588883265,0.0005153345238669217,0.9956942588883265,0.0005153345238669217,0.9565332921440192,0.010524538933226215,0.956089754308754,0.010631932187646902,0.2131860657365913,0.004826323242558796,0.0,0.0,1.0,0.0,,,3.401579496218922e-269,0.0,-24388.95632420147,-22792.370505358278,-1122.6791447054384,-1114.6962156112224
positive_decimals_statsmodels,voyage-law-2,12,5,Statsmodels_OLS,0.05,0.9964901956237991,0.0003933041746718377,0.9964901956237991,0.0003933041746718377,0.9652159222001504,0.009479088870934335,0.9648609826307645,0.009575814267576562,0.22462211127764312,0.0029839962233048577,0.0,0.0,1.0,0.0,,,8.669267012853088e-292,0.0,-24546.725437427307,-22950.13961858411,-1212.1209247798502,-1204.137995685634
